query_id;precision_at_10;recall_at_10;average_precision
1;0.6;0.21428571428571427;0.2750292379467373
10;0.2;0.25;0.13934390098463534
100;0.2;0.2222222222222222;0.16288763256780342
101;0.5;0.8333333333333334;0.7291666666666665
102;0.2;0.5;0.3977882420091324
103;0.0;0.0;0.027638540796435532
104;0.0;0.0;0.07327243965426875
105;0.2;0.4;0.3931756437514765
106;0.3;0.6;0.22764562027567808
107;0.3;0.42857142857142855;0.363501580956611
108;0.7;1.0;0.9478458049886621
109;0.0;0.0;0.026060029840806253
11;0.3;0.42857142857142855;0.22019535238844704
110;0.0;0.0;0.027968465843882972
111;0.4;0.5714285714285714;0.2555084154874071
112;0.1;0.5;0.27564102564102566
113;0.2;0.5;0.38902439024390245
114;0.1;0.25;0.09302227826817991
115;0.1;0.25;0.05541185011203328
116;0.1;0.2;0.08181821446527329
117;0.0;0.0;0.0325
118;0.1;0.3333333333333333;0.1588647670737223
119;0.1;1.0;1.0
12;0.3;0.6;0.2599583669084072
120;0.5;0.5555555555555556;0.5018491127377235
121;0.5;0.7142857142857143;0.6864468864468865
122;0.4;0.4444444444444444;0.2830664891684429
123;0.0;0.0;0.05195681511470985
124;0.0;0.0;0.004107900353321371
125;0.2;0.11764705882352941;0.2126676326456034
126;0.2;0.25;0.16361486883662812
127;0.1;0.2;0.1274386104871273
128;0.0;0.0;0.016786724980704913
129;0.4;0.5714285714285714;0.36574235173915665
13;0.0;0.0;0.0032125783857153718
130;0.3;0.6;0.41601595963152016
131;0.2;0.25;0.22295588469501515
132;0.7;0.4666666666666667;0.5975888356220836
133;0.2;0.2857142857142857;0.21710078768349447
134;0.0;0.0;0.09583333333333333
135;0.2;0.25;0.4572776504326427
136;0.1;0.3333333333333333;0.2270723104056437
137;0.2;0.5;0.24110040567951319
138;0.1;0.5;0.09068627450980392
139;0.0;0.0;0.005630701763785219
14;0.2;1.0;0.7
140;0.1;0.16666666666666666;0.08402323804789481
141;0.2;0.3333333333333333;0.17255195153745875
142;0.0;0.0;0.0013986013986013986
143;0.1;0.5;0.23809523809523808
144;0.5;0.8333333333333334;0.7162698412698413
145;0.4;0.5714285714285714;0.4980146759558524
146;0.2;1.0;0.8333333333333333
147;0.3;0.3;0.259273420694678
148;0.3;0.5;0.4344696969696969
149;0.2;0.18181818181818182;0.36189071122482785
15;0.2;1.0;0.8333333333333333
150;0.2;1.0;0.5833333333333333
151;0.0;0.0;0.037957668354161145
152;0.1;0.16666666666666666;0.0733964212807942
153;0.3;0.42857142857142855;0.311920419469519
154;0.2;1.0;0.6666666666666666
155;0.3;0.5;0.4392881352362214
156;0.6;0.42857142857142855;0.5419742341336918
157;0.6;0.15384615384615385;0.339939421666383
158;0.2;0.25;0.253467970353798
159;0.1;0.125;0.0704224452689384
16;0.1;0.3333333333333333;0.2032621294916377
160;0.1;0.2;0.05432137440024763
161;0.3;0.5;0.3806538024623131
162;0.3;0.375;0.20700238866785112
163;0.2;0.6666666666666666;0.39379084967320255
164;0.3;0.375;0.36435180956440544
165;0.2;1.0;0.3333333333333333
166;0.0;0.0;0.025550360026669237
167;0.0;0.0;0.08893280632411067
168;0.1;0.5;0.1271978021978022
169;0.2;0.5;0.23203085322498732
17;0.1;0.5;0.5120481927710844
170;0.5;0.8333333333333334;0.681054131054131
171;0.3;1.0;0.5888888888888889
172;0.4;1.0;0.8541666666666666
173;0.2;1.0;0.5833333333333333
174;0.1;0.2;0.05787786157160459
175;0.0;0.0;0.02706268059940059
176;0.1;0.14285714285714285;0.06484041563513286
177;0.3;0.6;0.5641558441558442
178;0.3;0.75;0.6421568627450981
179;0.2;0.5;0.19400371803626984
18;0.1;0.3333333333333333;0.20691434468524253
180;0.3;0.42857142857142855;0.34911139007064307
181;0.2;0.4;0.19897011590559974
182;0.2;1.0;0.41666666666666663
183;0.6;0.46153846153846156;0.5095679990989482
184;0.2;0.2857142857142857;0.13148281484930088
185;0.6;0.6666666666666666;0.7073472823472824
186;0.4;0.25;0.2217784490684811
187;0.1;0.16666666666666666;0.1062471626528837
188;0.3;0.2727272727272727;0.3550182080100956
189;0.3;0.3333333333333333;0.13920472396284808
19;0.1;0.1111111111111111;0.049471157041287135
190;0.3;0.6;0.587816091954023
191;0.5;0.38461538461538464;0.4820235756795264
192;0.2;0.5;0.2681179775280899
193;0.8;0.8888888888888888;0.7595105565240439
194;0.2;0.3333333333333333;0.2592518592518593
195;0.0;0.0;0.046423974995403565
196;0.2;0.16666666666666666;0.13727118233216365
197;0.3;1.0;0.7666666666666666
198;0.3;0.75;0.29741379310344823
199;0.2;0.25;0.08785171133901166
2;0.4;0.16666666666666666;0.19132057364571553
20;0.5;0.5555555555555556;0.532051282051282
200;0.1;0.3333333333333333;0.20698302469135801
201;0.4;0.25;0.28202077944892284
202;0.3;0.21428571428571427;0.12365549563940981
203;0.3;0.21428571428571427;0.1702259017494065
204;0.1;0.07142857142857142;0.045875881037439704
205;0.0;0.0;0.01406173444390005
206;0.2;0.6666666666666666;0.22371475953565503
207;0.1;0.2;0.11871017871017872
208;0.4;0.6666666666666666;0.5239898989898989
209;0.3;0.25;0.15561057873068992
21;0.2;0.5;0.26824786324786326
210;0.2;0.3333333333333333;0.4063651776500074
211;0.2;0.18181818181818182;0.18494886480590844
212;0.4;0.2857142857142857;0.4486825257112068
213;0.5;0.45454545454545453;0.5169989717269226
214;0.1;0.25;0.16375117073023354
215;0.0;0.0;0.03835125448028674
