query_id;precision_at_10;recall_at_10;average_precision
1;0.5;0.17857142857142858;0.26305448037254203
10;0.2;0.25;0.12186777837193574
100;0.2;0.2222222222222222;0.17542766299440593
101;0.5;0.8333333333333334;0.7291666666666665
102;0.2;0.5;0.38096248114630465
103;0.0;0.0;0.03650983066257529
104;0.1;0.2;0.11927539608574092
105;0.2;0.4;0.41719233147804574
106;0.3;0.6;0.22825387499300542
107;0.3;0.42857142857142855;0.3372067037303999
108;0.7;1.0;0.9682539682539683
109;0.0;0.0;0.027529697542594246
11;0.2;0.2857142857142857;0.19898872249102664
110;0.0;0.0;0.029310513947944164
111;0.3;0.42857142857142855;0.2631057038199895
112;0.1;0.5;0.2934782608695652
113;0.2;0.5;0.43117117117117115
114;0.1;0.25;0.07754031099619335
115;0.0;0.0;0.028887432899581237
116;0.1;0.2;0.1135497633650006
117;0.0;0.0;0.033102766798418976
118;0.1;0.3333333333333333;0.15692640692640694
119;0.1;1.0;1.0
12;0.3;0.6;0.2871212121212121
120;0.5;0.5555555555555556;0.48905933036367816
121;0.5;0.7142857142857143;0.6874458874458875
122;0.5;0.5555555555555556;0.4028740291228938
123;0.0;0.0;0.07631578947368421
124;0.0;0.0;0.005504689766979354
125;0.2;0.11764705882352941;0.2142497028571224
126;0.2;0.25;0.16254024419496296
127;0.1;0.2;0.1324976063391317
128;0.0;0.0;0.016968325791855206
129;0.4;0.5714285714285714;0.38939339492216557
13;0.0;0.0;0.002751826576561996
130;0.3;0.6;0.5018248216191921
131;0.2;0.25;0.2336882516311107
132;0.7;0.4666666666666667;0.6055713710605015
133;0.2;0.2857142857142857;0.22367457104299207
134;0.0;0.0;0.09109311740890688
135;0.2;0.25;0.4586401037687802
136;0.1;0.3333333333333333;0.40883190883190884
137;0.2;0.5;0.2278409090909091
138;0.1;0.5;0.06231231231231231
139;0.0;0.0;0.006056337970588855
14;0.2;1.0;0.75
140;0.1;0.16666666666666666;0.09544775318611864
141;0.2;0.3333333333333333;0.21042407884513148
142;0.0;0.0;0.0016286644951140066
143;0.1;0.5;0.22916666666666666
144;0.6;1.0;0.7329365079365079
145;0.4;0.5714285714285714;0.5065083725798012
146;0.2;1.0;0.8333333333333333
147;0.3;0.3;0.2638144133393002
148;0.2;0.3333333333333333;0.42511750495621464
149;0.4;0.36363636363636365;0.40792092964898036
15;0.2;1.0;0.8333333333333333
150;0.2;1.0;0.5833333333333333
151;0.0;0.0;0.033455176344132566
152;0.1;0.16666666666666666;0.06056238298733461
153;0.3;0.42857142857142855;0.3233191913571661
154;0.2;1.0;0.6666666666666666
155;0.3;0.5;0.4396131183443239
156;0.7;0.5;0.5690358240299925
157;0.6;0.15384615384615385;0.31932934640014093
158;0.3;0.375;0.26639559365432147
159;0.1;0.125;0.07118282156682382
16;0.1;0.3333333333333333;0.3495741164505466
160;0.1;0.2;0.06215083385171362
161;0.3;0.5;0.3806408809102775
162;0.3;0.375;0.2880948415708931
163;0.2;0.6666666666666666;0.34108527131782945
164;0.3;0.375;0.3783794114847338
165;0.2;1.0;0.41666666666666663
166;0.0;0.0;0.02587709671539605
167;0.0;0.0;0.09307359307359307
168;0.1;0.5;0.12726757369614514
169;0.2;0.5;0.2601427999466168
17;0.1;0.5;0.5095238095238095
170;0.5;0.8333333333333334;0.6866786140979689
171;0.3;1.0;0.5888888888888889
172;0.4;1.0;0.8541666666666666
173;0.2;1.0;0.5833333333333333
174;0.1;0.2;0.05778479974132148
175;0.0;0.0;0.030569407799500715
176;0.1;0.14285714285714285;0.0795202837436189
177;0.3;0.6;0.5641558441558442
178;0.3;0.75;0.6964285714285714
179;0.2;0.5;0.1950497733096787
18;0.1;0.3333333333333333;0.20951816745655608
180;0.3;0.42857142857142855;0.45851259163952657
181;0.2;0.4;0.19958628841607565
182;0.2;1.0;0.41666666666666663
183;0.6;0.46153846153846156;0.5697061559628612
184;0.2;0.2857142857142857;0.13086000890568822
185;0.6;0.6666666666666666;0.7113756613756613
186;0.5;0.3125;0.24507330566503116
187;0.2;0.3333333333333333;0.13948740551922809
188;0.3;0.2727272727272727;0.36173005444991274
189;0.2;0.2222222222222222;0.12206871697203588
19;0.1;0.1111111111111111;0.039699273362748
190;0.3;0.6;0.6170588235294118
191;0.5;0.38461538461538464;0.5063285070654436
192;0.2;0.5;0.26338731144631766
193;0.8;0.8888888888888888;0.722523021798384
194;0.2;0.3333333333333333;0.264484126984127
